Ticker,Equity Bond
IKT,-12.700927383648136
ILLR,-124.20752666915291
ILMN,-5.372139708336579
ILPT,-59.41467124471386
IMG,-123.11129784519592
IMKTA,29.010627348364558
IMMR,16.27463998602099
IMMX,-29.025278235460146
IMNM,-12.222534769515587
IMNN,-164.83835223491786
IMRX,-91.60127995061976
IMUX,-107.64668822466041
IMVT,-5.971710278392765
IMXI,14.596004193197409
INAB,-164.93427781873046
INBK,1.756300627620962
INBS,-126.77226311602345
INCY,5.872267732300081
INDB,11.195550305520674
INDI,-18.132994691959624
INDP,-139.09016025379123
INFN,-1.1087917440059736
INGN,-37.328861164776086
INHD,-19.638145753985437
INKT,-72.09702575461385
INMB,-13.866682439663666
INNV,-10.622679850537365
INO,-188.0835646375924
INOD,0.013045873339575444
INSE,4.684495579241522
INSG,-25.640608239150414
INSM,-5.361471390206405
INTA,-1.2812370846390948
INTC,0.9080574275110836
INTG,-5.122461515329367
INTS,-32.44925685104874
INTU,1.7774428421449842
INTZ,-42.493985499611924
INV,-5.00669973308735
INVA,16.841675970674984
INVE,-6.499749359899801
INZY,-80.27954323061695
IONS,-6.582886578472561
IOSP,6.275091171533644
IOVA,-26.034041030563447
IPAR,5.603626361700817
IPDN,-77.14044722640371
IPGP,9.057674992904294
IPSC,-203.2107917172016
IPW,-67.63137320214642
IPX,-2.340880676124255
IRBT,-126.18253472339435
IRD,-29.25443142748368
IRDM,-0.1469201743169645
IRIX,-34.74602561177928
IRMD,2.8900864461766824
IROH,-0.3354219824064593
IRON,-4.047926879385855
IROQ,8.045639928402133
IRTC,-3.5993501637619816
IRWD,-282.7873260604215
ISPC,-613.3135313439443
ISPO,-165.2915354346325
ISPR,-1.8260934805826678
ISRG,0.949337476980338
ISRL,6.589187184695304
ISSC,3.8119843139363154
ISTR,11.162536896493068
ITCI,-1.028907022849959
ITIC,6.279268576336913
ITOS,-40.49323636492585
ITRI,2.665259210507816
IVAC,-11.660337608062674
IVDA,-32.79695887095699
IVP,-531.4638509104689
IVVD,-156.66721559304239
IZTC,-1.1124962341294502
JACK,25.110225455131257
JAKK,13.79293858071595
JAMF,-5.569503811388136
JANX,-2.3632151391117193
JBHT,5.557244561066238
JBLU,-15.941678035836148
JBSS,13.44637987899129
JCTC,0.26017397810821374
JJSF,4.159390245166371
JKHY,3.7216160973528445
JMSB,2.9973462538072884
JNVR,-43.29652677129059
JOUT,9.60209077495136
JRSH,9.71202440550629
JSPR,-69.19912380909933
JTAI,-260.6655651737687
JUNS,-14.90052587953812
JVA,-4.364710833102866
JYNT,0.9602280758774456
KALA,-75.13976023894125
KALU,5.05781577533998
KAVL,-97.14327607364106
KDLY,-22.54937141850189
KDP,6.246193186264953
KE,17.275751430643542
KELYA,5.645156353827518
KELYB,54.74622026818524
KEQU,2.5213451486010987
KFFB,4.756433985999291
KGEI,27.551521601211554
KHC,10.261407736462475
KIDS,-3.6593884437656508
KIRK,-221.4280527090143
KITT,-494.4084979586358
KLAC,3.8522009803426593
KLTR,-9.81210762493673
KLXE,26.02178952127855
KNSA,-2.1218653478827547
KOD,-85.05258795463028
KOPN,-7.6994856587285945
KOSS,15.301620507563864
KPLT,-90.6607833586453
KPRX,-108.0966607426972
KPTI,-181.87232861880972
KRMD,-5.076746085247895
KRNY,11.875187510194737
KRON,-190.752283613997
KROS,-33.93432298712219
KRRO,-25.855802528646187
KRT,7.0589060537199
KRUS,0.20095505843158074
KRYS,0.2819766904450939
KTCC,16.306364599286233
KTOS,0.22130700808715617
KTTA,-577.6059846733032
KURA,-23.790924919727782
KVAC,0.676745856312212
KVHI,-12.735608654712886
KYMR,-5.895420143130581
KYTX,-45.105817773273294
KZR,-224.46984198424872
LAB,-13.560158513242976
LAKE,2.546328992258955
LAMR,4.60888126975717
LANC,3.122150508213623
LAND,3.7478416330566455
LANDM,233.49477609423636
LARK,10.278654244122256
LASE,-5.083717059119204
LASR,-8.027548782595913
LAUR,8.897234190402655
LAZR,-399.88897219133923
LBRDA,64.52900295278322
LBRDK,9.522435664293365
LCID,-33.52880199466678
LCNB,7.027891056082939
LCUT,8.179393759107725
LDTC,-118.10362839294415
LE,-3.9352729395287285
LECO,6.3249021718672
LEE,-3.743408240082042
LEGH,11.206117822993738
LEGN,-7.599043292958695
LESL,9.724360782281034
LFCR,-30.185369939538038
LFMD,-7.227202765095231
LFST,-6.715033186565606
LFUS,5.7161660297436
LFVN,1.4760810859952662
LGIH,13.075021217300689
LGMK,-474.62704758050194
LGND,2.9357563214599565
LGTY,2.5683977312258364
LGVN,-109.09072753779483
LIDR,-532.6285549521936
LIEN,2.742086719405707
LIF,-0.8254093224600363
LILA,-27.09744658676394
LILAK,-6.653870761356366
LIN,3.6934333360513403
LINC,7.014525403418959
LIND,-5.683448614549212
LINE,-3.9867529155384442
LINK,-0.32644687361912234
LIPO,-139.95372493039832
LITE,-1.7679261932250099
LIVE,5.00786496288814
LIXT,-82.54070960202104
LKFN,6.535442761702245
LKQ,12.853709095438592
LLYVA,-9.747154522927277
LLYVK,-3.8261791893991446
LMAT,1.8397704466098568
LMB,2.773628037056938
LMFA,-200.28225467316045
LMNR,3.284589232795016
LNKB,-5.7772600726957135
LNSR,-11.627547886531689
LNT,4.648678519477127
LNTH,6.601038348377634
LNW,2.7202050697026263
LNZA,-72.57509854306137
LOAN,8.611465885121902
LOCO,9.667726038187046
LOGC,-151.78826867586073
LOGI,3.2210635745924
LOPE,5.032772400241814
LOVE,9.713959442926294
LPCN,-70.12614871891168
LPLA,5.314084159444072
LPRO,3.9508667592159057
LPSN,-78.4955647298959
LPTH,-3.0039444508873085
LPTX,-405.9417081608443
LQDA,-6.472563537636914
LQDT,2.8148718094368808
LRCX,4.963448508600502
LRFC,-3.727775849348833
LRHC,-89.18193951744772
LRMR,-16.312057082001715
LSBK,7.157429597504381
LSCC,2.8552524663207066
LSEA,15.540675069899896
LSH,6.691860696517414
LSTA,-106.97709508199928
LSTR,6.05402166765408
LTBR,-5.393527218481456
LTRN,-31.692002245468338
LTRX,-5.690304434605213
LTRY,-686.5175288886608
LUCD,-97.52660449884193
LUCY,-55.00800755516958
LUNG,-26.13597569180807
LUNR,0.7494926033601036
LVLU,-58.80827452855763
LVO,-8.083482215364626
LWAY,4.898342116112627
LWLG,-9.995190077458567
LXEO,-36.16622442108044
LXRX,-67.35861739614995
LYEL,-137.3975605384075
LYFT,-5.911873812114375
LYRA,-524.7751387009997
LYTS,5.321041857568782
LZ,2.0568142594712397
MAMA,0.812911457568062
MAMO,9.84192593328073
MANH,1.751215330703158
MAPS,-12.119016838131296
MAR,4.185002458723644
MARA,4.5568488072713365
MARPS,17.107176616915424
MASI,0.9558965100320844
MASS,-45.90928806218563
MAT,7.770521914355445
MATW,4.732781532268597
MAYS,-0.1732881779626219
MBCN,9.998791564984364
MBIN,18.613287697844296
MBIO,-995.8853772638145
MBRX,-633.786324385688
MBUU,19.983432920456078
MBWM,13.320395864748544
MBX,-9.289156160936189
MCBS,9.3229055031635
MCFT,39.24314144946658
MCHP,10.368034855600259
MCHX,-12.331091928742568
MCRB,-80.18215537882851
MCRI,6.957093762894445
MCVT,-8.429193386350164
MCW,4.011980735207682
MDAI,-55.181475121052145
MDB,-1.5469738946664722
MDBH,-25.21622450695451
MDGL,-5.263409323502214
MDIA,-15.212050042909722
MDLZ,7.659433569905111
MDRR,-27.639073366782906
MDXG,2.4410343540622916
ME,-559.7638548087623
MEDP,3.1452103106851417
MEIP,-173.13146676317393
MESA,-247.5495360336041
META,3.1052117139411735
METC,25.28791603028887
METCB,134.67807670137987
MFIC,9.045457074714902
MFIN,41.62630926731812
MGEE,4.532039800013332
MGNI,-6.495456021441558
MGNX,-5.063851885071694
MGPI,18.693415823821276
MGRC,4.990791608482949
MGRM,-14.306840612341848
MGRX,-118.98512291910939
MGTX,-17.539229359571593
MGX,-64.11736650511031
MGYR,11.544077909742606
MIDD,5.684813069071703
MIND,-7.185108388918553
MIRM,-6.9633856356859365
MITK,2.248037105564379
MKSI,-25.779101430412123
MKTW,241.55846227201988
MKTX,4.044137605509636
MKZR,-11.760604654838701
MLAB,-0.05347592990368839
MLGO,-260.55331348435504
MLKN,3.5876262853177203
MLTX,-1.597853092684967
MLYS,-14.548267050748365
MMLP,0.9777597230687352
MMSI,1.7929560419155357
MNKD,-0.6755492700930136
MNMD,-17.713236243159653
MNOV,-9.00525748771188
MNPR,-3.1615112079683776
MNRO,10.278869965773433
MNSB,26.418676148355075
MNST,4.47774744721797
MNTK,3.0868409747465946
MNTS,-444.30890830851473
MOBX,-97.66697561372611
MODD,-26.870079708309085
MODV,-381.1636399065602
MOFG,3.8455183443752814
MORN,1.2946462299293833
MOVE,-88.11011843044582
MPAA,-2.481941104343886
MPB,7.8673775670390995
MPWR,1.6492007058815463
MQ,-13.092542079200275
MRAM,7.152153234645597
MRBK,9.071551341248675
MRCC,0.6331468094667164
MRCY,-1.9386025266470237
MRIN,-342.4387295456406
MRKR,-73.26604879342224
MRNA,-28.02682350259975
MRNS,-473.3369022928481
MRSN,-245.7851356967178
MRTN,7.619657319467381
MRVI,88.15866253021079
MRVL,0.08660390771788831
MSAI,-54.50636970924385
MSBI,26.663162571614972
MSEX,3.600865614257805
MSFT,2.9236561219273405
MSGM,-314.62304108335593
MSS,10.387373564386184
MSSA,2.8013810062769986
MSTR,-0.15416983330761447
MTCH,8.73904895140447
MTEX,-4.9712265845219425
MTRX,-14.0791122236613
MTSI,1.1705479617660406
MTTR,-11.755114959632012
MTVA,-83.17848594264244
MU,-5.64748635920609
MULN,-6287.331674961942
MVBF,10.899375154803652
MVIS,-26.83528327325812
MXCT,-8.264773503296986
MXL,-4.2309532866474795
MYFW,3.6338930887347085
MYGN,-22.554460299188236
MYPS,-1.4111753326551852
MYRG,5.481954663338554
NAII,13.557918363208463
NAOV,-114.69727198581839
NARI,0.09106050425517286
NATH,7.9870705240376925
NATR,7.8891930848024305
NAUT,-29.65566731329295
NAVI,22.397507324879363
NB,-38.49134622374512
NBBK,1.472862598032303
NBIX,2.185274608970574
NBN,7.97086548258754
NBTB,6.9749967291024655
NCMI,108.42309839607698
NCNO,-2.5703810490728967
NCPL,101.90083779744683
NCSM,-4.607446273506896
NDAQ,2.9755219249086555
NDLS,-13.124517174749585
NDRA,-376.25263957481604
NDSN,4.975451389880916
NECB,20.884880728333645
NEO,-5.44983374630991
NEOG,-0.9287226398866462
NEOV,-2.3002224525533426
NEPH,-9.427620443076755
NERV,-190.26688321220342
NESR,3.3805020939268986
NEXT,-9.924341232781977
NFBK,10.463361387836967
NFE,16.715258455786454
NFLX,1.4818933180781737
NHTC,1.2163326470278413
NIXX,-20.708019572012827
NKGN,-493.29694924142285
NKLA,-1394.4715751871677
NKSH,10.319148024085557
NKTR,-185.14815486911294
NKTX,-76.73068872827808
NMFC,10.924536835284071
NMIH,13.63140175451479
NMRA,-78.4207315513122
NMRK,5.042809370642389
NMTC,-35.585733913147635
NN,-4.581223240223785
NNBR,-35.464491504139474
NNE,-0.44613070078575284
NODK,-1.375447534265244
NOEMU,-0.2163740836977417
NOTV,-83.17693277813312
NOVT,1.5856832609512417
NPCE,-8.112592803688564
NRC,10.582049363711185
NRDS,1.0708774920432613
NRIM,6.635709439021575
NRIX,-10.009910192160541
NRXP,-63.65637129547367
NSIT,6.93873115030014
NSSC,3.161039688222853
NSTS,-4.6474582409851335
NSYS,19.827695656116802
NTAP,4.379659030742376
NTCT,3.9797829813970647
NTGR,-2.418697889643117
NTIC,5.025310911471972
NTLA,-49.52371942572197
NTNX,-1.267733083037807
NTRA,-1.8641653332004986
NTRB,-5.484933307913402
NTRP,-44.69978425265889
NTRS,6.744823552828071
NTWK,-10.66285307490138
NURO,-73.99337755969208
NUTX,-18.197649866098054
NUVL,-2.267015722919436
NUWE,-381.6908054310855
NVAX,-40.213810249292024
NVCT,-16.942857055870324
NVDA,0.14634214066537224
NVEC,8.065910918092232
NVEE,4.057528307976206
NVFY,-162.91861752447298
NVNO,-41.00956494564611
NVTS,-27.03816296738245
NWBI,10.76077296717408
NWE,6.114749748531636
NWFL,8.797862820134865
NWL,-13.61093286275768
NWPX,6.098958599746596
NWS,5.455478115870289
NWSA,3.1086442964618706
NXGL,-12.85781078227054
NXL,-11.419445617412096
NXPL,-85.00640150715041
NXST,8.491330242874659
NXT,2.420899084318471
NXTC,-289.9121353335898
NXU,-469.42193155527735
NYMT,-14.325140201199915
NYMTN,-2.4267846424539568
OABI,-16.620889904390438
OB,5.65025423103854
OBIO,-23.272863119537405
OBLG,-90.82274042162472
OBT,12.629359398258702
OCC,5.155471890550303
OCCI,-1.2847794889114603
OCEA,-1798.7844619632267
OCFC,13.477618639193095
OCGN,-30.09889865049117
OCSL,9.076373537681306
OCTO,-1673.7184039549372
OCUL,-6.80175202294599
OCX,-69.3131895344697
ODFL,4.239490620381458
ODP,31.29360548781189
OESX,-61.404588606432206
OFLX,7.096925150576487
OFS,-0.4268931561618405
OKTA,-5.250899428993946
OKUR,-47.3810462477307
OLB,-786.4158919004763
OLED,3.6128777043842826
OLLI,2.0299965920217127
OLMA,-21.84336811365292
OLPX,7.6642304470849725
OM,-404.211577076257
OMCC,-79.6537732875608
OMCL,-0.9998630304998362
OMEX,-26.092826538780294
OMGA,-367.29320966486364
OMIC,-188.19011858898963
ON,11.849224399042829
ONB,10.005446763527544
ONCO,-422.4675296760222
ONDS,-29.22690456753177
ONEW,-15.801140959576912
ONFO,-129.1559873038127
ONVO,-323.93381166314373
OPAL,146.01421449941475
OPBK,16.411523607266904
OPCH,6.869815072805274
OPEN,-29.028731862777136
OPI,-71.42764586349777
OPK,-18.26387237415775
OPOF,7.248090279346549
OPRT,-152.60991086675844
OPRX,-23.84023602752534
OPTN,-58.71523817713998
OPTX,1.688114178331157
OPXS,6.204059290105421
ORGN,16.303295421405657
ORGO,2.423927693061339
ORIC,-14.058818852306871
ORLY,3.9548118874281064
ORRF,6.704635731615663
OS,-24.017925412366377
OSBC,14.857533714132277
OSIS,3.517790042228561
OSPN,-3.9157491243405484
OSS,-7.789035539988676
OSUR,19.288678334398178
OTLK,-99.69015021757195
OTRK,-417.51278241477905
OTTR,11.408806589659944
OUST,-75.55982174178669
OVBC,14.02637675006691
OVID,-111.52453036104856
OVLY,18.920758818529894
OXLC,-8.397111924391536
OXLCO,-20.45860519546234
OXSQ,9.300473354370563
OZK,15.39557137675786
PAA,11.590362780220907
PACB,-74.04213762951267
PAGP,38.53634602750655
PAHC,12.260417906403955
PALI,-340.75761055111894
PAMT,8.530666625673458
PANL,8.681887843131557
PANW,0.4721259837215497
PARA,-18.646084313179824
PARAA,-136.27356614098383
PASG,-288.11909009714896
PATK,5.946171676666841
PAVM,-1085.0103404717356
PAYO,3.479889433673621
PAYS,1.7379346917413798
PAYX,3.827512339851675
PBBK,6.904818257281038
PBFS,9.465337169021192
PBHC,14.877768225682717
PBPB,1.7700510763711708
PBYI,16.55584132161439
PCAR,9.992001785426838
PCB,15.546964152661612
PCH,1.7674167013666957
PCRX,5.1894937751895585
PCSA,-344.2308593361676
PCT,-6.505985487336069
PCTY,1.3786498137568866
PCVX,-3.805566161917488
PCYO,2.219406406839688
PDCO,9.88029514532172
PDEX,8.19009128911342
PDFS,0.46270228706812794
PDLB,1.9402264013823032
PDSB,-74.55929273187135
PDYN,-49.78579951145773
PEBK,13.466871342382062
PEBO,12.696781211371649
PECO,1.4365136528724978
PEGA,1.031180946038492
PENG,-3.701747700456116
PENN,-16.27049509201623
PEP,5.537691572927447
PEPG,-192.79352798068453
PESI,0.5165305806543995
PET,-102.51798297094076
PETS,7.490693831628441
PEV,-221.77225420801912
PFBC,17.862119239664658
PFC,13.610240941890114
PFG,3.98921287895758
PFIS,6.381161173975329
PFX,27.361696280500443
PGC,12.121979839558973
PGEN,-25.309820230000785
PGNY,3.517634074824542
PGY,-31.426524353956154
PHAT,-52.36635139088393
PHIO,-111.0954445941999
PHLT,-4.32678429559313
PI,-1.2693802324816086
PIII,-611.1225235242072
PINC,11.612514384768899
PKBK,16.08995923959527
PKOH,12.122397469507074
PLAB,19.036025823785803
PLAY,16.288841361502733
PLBC,14.971340704019005
PLBY,-114.83713505655754
PLCE,-12.598301550614352
PLL,-10.804769760431444
PLMJ,30.07583166864889
PLMR,3.6588414667213556
PLPC,11.694465439997188
PLRX,-23.71391212807333
PLSE,-3.365155182010557
PLTR,0.1298363055482598
PLUG,-81.19987957719836
PLUS,7.653163948213436
PLXS,4.292825851288978
PMCB,-39.201925613335376
PMTS,10.90259086173889
PMVP,-92.54141777993357
PNBK,-97.03599730593756
PNFP,7.586796945510662
PNRG,9.497365620269113
PNTG,2.141839075598354
POAI,-150.89359453668945
POCI,-0.44055328208443517
PODC,-12.010237404313084
PODD,1.0969471953419727
POLA,-93.12009192551531
POOL,5.357757699889587
POWI,1.3372596740064275
POWL,2.4248583692803196
POWW,-1.8601249369961954
PPBI,1.3990080707235173
PPC,3.2215471438934045
PPIH,8.035964734003134
PPSI,-4.696174461149239
PRAA,-9.643606904211492
PRAX,-8.241158267415766
PRCH,-29.92952212805815
PRCT,-2.7469512500587294
PRDO,10.200580512164
PRGS,3.241039436847188
PRLD,-260.18447017430066
PRME,-57.08438699780323
PROK,-65.26379578765659
PROP,-39.24265584546246
PROV,11.696537476441348
PRPH,-282.514038903224
PRPL,-107.87633795758187
PRPO,-59.37614269021403
PRSO,-509.7376740301175
PRTA,-22.190605219000254
PRTC,-7.732972034349106
PRTH,0.9096923453304177
PRTS,-12.87783977250829
PRVA,1.056068346446458
PSEC,-5.444567604880066
PSIX,2.8143948066137945
PSMT,6.126941036426605
PSNL,-26.129016391863246
PSTV,-181.89061897859548
PTC,1.4552274499071756
PTCT,-18.04784096858611
PTEN,9.994099034887864
PTGX,-3.561270909357931
PTIX,-181.62520684764394
PTLO,3.2628717196902968
PTMN,7.033822679911082
PTON,-47.302340079184994
PTPI,-271.7382786896651
PTVE,-7.103161609024079
PUBM,1.7659181386549736
PULM,-51.55135969859923
PVBC,7.016091477260209
PWOD,8.893038658519542
PWP,-7.653913660366841
PWUP,5.475115464143351
PXLW,-54.164400669036326
PYCR,-2.6236686128285043
PYPL,6.029818689404677
PYXS,-82.72556000069507
PZZA,7.976143737451342
QCOM,3.955222283334824
QCRH,9.850664793064311
QDEL,-1.0173304084025696
QIPT,-2.0535886194820887
QLGN,-484.1808669108171
QLYS,3.4448896944540035
QMCO,-13.17809312880122
QNCX,-44.85916421221046
QNST,-1.6013544511120736
QQQX,24.796478243887968
QRHC,-5.999338247041804
QRTEA,46.85769732668515
QRTEB,358.86434962383186
QRVO,1.634096644658456
QSI,-38.096296766817
QTI,-33.63111583396198
QTRX,-6.313296580938571
QUBT,-1.9797769977783006
QUIK,-0.22539306802323933
RAIL,-9.890426185664543
RAND,10.254574172488857
RANI,-149.8400570020422
RAPP,-5.727556652594274
RAPT,-77.61284323173186
RARE,-15.175218628569512
RAVE,6.089299147158251
RBB,18.375598888328422
RBBN,-8.033698560274399
RBCAA,10.21198420585891
RBKB,5.063414075216032
RCAT,-3.730687683968376
RCEL,-15.18597419553167
RCKT,-21.87112883824753
RCKY,7.592541620317397
RCMT,15.036214320796867
RDFN,-12.708019043434629
RDI,-89.38003356096831
RDIB,-280.0756327791476
RDNT,0.7871925957053725
RDUS,-8.446711643952053
RDVT,0.743079613691147
RDZN,-14.544172024459389
REAL,-16.923819898413008
REBN,-25.235176927060575
REFI,12.962145537106801
REFR,-3.745778755106085
REG,2.843429103464392
REGN,5.826873070709463
REKR,-24.028372218537626
RELI,-230.84242707295508
RELL,15.518614680609488
RELY,-2.370676759025961
RENB,-32.75649062135586
RENE,7.471140152862089
RENT,-482.78601943448336
REPL,-16.49151113406656
REVB,-5.770630144327656
REYN,6.65289358566699
RFIL,-7.288563239313269
RGCO,7.009665620328215
RGEN,0.6331034121166954
RGLD,3.0456125162141356
RGLS,-37.28164108928376
RGNX,-68.04774286587248
RGP,26.99246420044426
RGS,-19.736209391542186
RGTI,-1.9910345932737532
RICK,7.450426866803878
RIGL,-6.731621046034513
RILY,-103.23840609139386
RIME,-143.50473677825983
RIOT,-1.3232097578608342
RIVN,-43.27762015799602
RKDA,-192.78503084384658
RKLB,-1.4042397947215697
RLAY,-45.705969655914885
RLMD,-963.2382762562195
RLYB,-206.93838850479395
RMBI,7.59664664745858
RMBL,-100.3074997220687
RMBS,2.9099157875874972
RMCF,-35.22774937595486
RMCO,-11.831971085699431
RMNI,16.138703924924023
RMR,50.768117692704465
RMTI,-12.926602387085003
RNA,-5.565527511775121
RNAC,-46.65254941876651
RNAZ,-355.1621139372073
RNXT,-31.11753587799882
ROAD,1.7366068627240838
ROCK,8.356989201600134
ROIC,1.6283461560595334
ROKU,-6.913866633714026
ROOT,-12.971469806571978
ROP,2.817112092573075
ROST,4.096002009954032
RPAY,-18.481024161819036
RPD,-6.153356528299664
RPID,-63.46870616713664
RPRX,12.213291513612615
RR,-0.261461619572944
RRBI,11.415065330818646
RRGB,-20.214530302564686
RRR,13.127125493852418
RSLS,-437.4034557767163
RSSS,0.45694933632962587
RSVR,1.610739413945473
RUM,-8.250531092057928
RUN,-136.53909646665397
RUSHA,12.49437682940089
RUSHB,48.89143027275875
RVMD,-5.648853480190592
RVNC,-85.18509941059995
RVPH,-42.3376673143127
RVSB,20.069643247025702
RVYL,-595.117360226526
RWAY,10.36001758537109
RXRX,-11.938465829786423
RXST,-3.577219455470895
RXT,-140.61669702346796
RYTM,-5.042607876976547
RZLT,-17.056414425834262
SABR,-38.29432207872072
SABS,-212.63888416078464
SAFT,2.1010779562386244
SAGE,-121.92453522695192
SAIA,3.72665550068617
SAIC,7.137713067825202
SAMG,11.342417256316956
SANA,-41.45985191891415
SANM,9.310188793732655
SANW,77.3045497690272
SASR,10.991837403348844
SATS,-45.30658944147656
SAVA,-85.6229805713859
SBAC,2.579913040793105
SBC,14.726120797911586
SBCF,5.645739509619507
SBFG,10.178512786450128
SBGI,-102.73107084465276
SBRA,0.39388241910401744
SBT,4.278198765714138
SBUX,4.396714830533597
SCHL,21.886840788168506
SCKT,-30.709279369583342
SCLX,-147.4141577589751
SCNX,-40.882480566770724
SCOR,-220.4144593879137
SCPH,-34.22879850360011
SCSC,12.873506133150677
SCVL,21.264386841646797
SCWO,-11.625720636345703
SCWX,-91.30741025501635
SCYX,161.69085615210855
SDGR,2.72582840871616
SDIG,-194.96735822796757
SDOT,-60.256011391579555
SEAT,12.428591050265174
SEER,-69.50938012879115
SEIC,5.462863278042438
SELF,5.0634956945399034
SENEA,3.630296122659897
SENEB,11.813861847945821
SEPN,0.7027580796198127
SERA,-20.96358097527898
SERV,-3.0533594201828542
SEVN,13.372240655006356
SEZL,0.596310154761704
SFBC,7.219260032825253
SFIX,-31.085760635587494
SFM,2.1519243927010185
SFNC,7.1591779074071615
SFST,5.985288698221174
SGA,16.41040007466879
SGBX,-652.0264550465679
SGC,4.020269764751543
SGD,-188.33930785251346
SGHT,-40.29237889244517
SGLY,-479.18592541293907
SGMA,177.7525340027141
SGMO,-107.69549055954775
SGMT,-19.501202119410458
SGRY,4.197781817460422
SHBI,2.6915526133581142
SHC,2.7303979795445676
SHEN,1.9205610529021169
SHFS,-70.06417469604877
SHIM,-2.760789375622604
SHLS,7.258723617789722
SHOO,7.9748864999132865
SHPH,-224.61431355826647
SHYF,0.17691133249768146
SIBN,-6.071269066322035
SIDU,-43.31490257648486
SIEB,9.846554578260891
SIGA,21.26789238638442
SIGI,9.110082363839462
SILO,-45.23483293031526
SINT,-199.6867488173293
SIRI,14.88231445535212
SITM,-1.6812071224001024
SJW,5.249716751435409
SKGR,7.182680991303352
SKIN,-49.450472650014184
SKWD,5.93663271924315
SKYE,-42.709638685269155
SKYT,-5.48445834603776
SKYW,0.8457008379239317
SLAB,-0.2410563630795102
SLDB,-76.2889689321189
SLDP,-26.523929197873393
SLE,-356.59342321773113
SLM,13.20644582393849
SLMBP,2.38386926107367
SLNG,0.2812283505614278
SLNO,-1.8636210205759247
SLP,1.704424242284686
SLRC,8.295094181310041
SLRN,-198.12546515027677
SLRX,-363.3264648283668
SLS,-32.10624536118924
SMBC,7.584482933307966
SMCI,4.797588401220987
SMID,0.6688273145702318
SMLR,4.976617949087422
SMMT,-4.17347083145892
SMPL,4.638500374719188
SMSI,-110.20524783949884
SMTC,1.434782446313165
SMTI,-1.427974490815929
SMXT,0.4813958442665115
SNAX,-631.5378195913185
SNBR,-5.2092831414037
SNCR,-28.345297812848546
SNCY,10.701595262468935
SND,-2.261662364419769
SNDX,-17.10416487808212
SNES,-267.35041796128763
SNEX,9.258004317187988
SNFCA,6.223844715043585
SNGX,-138.2209533596893
SNOA,-150.04087050795607
SNPS,1.6233311534435784
SNPX,-154.1280644238782
SNSE,-283.8243874767841
SNTI,-393.3998591616618
SOFI,-1.7853230249154874
SOHO,21.828351376997844
SOND,-872.7006504451995
SONM,2.038342309790939
SONN,-388.33027229337154
SONO,0.2686132310710414
SOPA,-204.01341605619044
SOTK,1.2537362232718776
SOUN,-1.655010734751366
SOWG,-10.51805935855239
SPAI,-19.1222273500298
SPFI,13.671613480382696
SPGC,-81.06865137252728
SPOK,6.965534230859814
SPRB,-305.4748038499104
SPRO,58.03622257955768
SPRY,-4.544225225672198
SPSC,1.2650913626240516
SPT,-3.9008050387361326
SPTN,11.402208087961068
SPWH,73.15328094800829
SQFT,152.69449449384322
SRBK,1.6946865113059786
SRCE,10.538184907698334
SRDX,0.5106097604441562
SRM,-38.44567935801865
SRPT,-4.784232371088894
SRRK,-4.42188811814106
SRTS,0.4905069194163561
SRZN,-121.39786759210564
SSBI,30.106527735131845
SSBK,12.861811546021887
SSKN,-92.52495606970658
SSNC,4.246310548507778
SSP,-738.5780414442993
SSSS,4.104804833531719
SSYS,-10.476930273178397
STAA,2.9248209004201757
STAF,-312.07822412467874
STBA,11.95259812586117
STEP,-0.8677987236655355
STHO,-168.8078927480872
STI,-37.843847925291364
STIM,-16.938255244598178
STKS,1.9957440098439323
STLD,16.528438263634392
STOK,-17.158711766026226
STRA,4.180332836916838
STRL,4.529822173454278
STRM,-63.006495218571466
STRO,-56.552071523168614
STRR,-37.65871032675033
STRS,-9.780204826399022
STRT,-5.0167609965266555
STSS,-562.4537907211194
STTK,-142.30543294245254
SUPN,0.13422245909575165
SURG,65.58412045752135
SVC,-6.547083638330996
SVCO,0.21079924533870167
SVII,9.783472112568017
SVRA,-11.382771773159302
SWAG,0.3538644636373098
SWBI,10.538251935938895
SWIM,-1.235872235872236
SWKH,7.283757196529557
SWKS,7.875402582240312
SWTX,-12.201218100583615
SXTP,-119.52963109418144
SYBT,6.430369181804277
SYBX,-370.9343155825316
SYM,-6.820971988219451
SYNA,3.698304179601485
SYPR,-1.8762246739833395
SYRA,-72.15850956487162
SYRE,-24.536415448231917
SYRS,-3701.4985059248793
TACT,12.960147819893686
TAIT,16.63581927311774
TALK,-3.552663366487536
TARA,-23.540101658062955
TARS,-6.566134196104609
TASK,24.133483949105507
TAYD,7.156489008180096
TBBK,8.804940505219939
TBCH,-5.134516789561967
TBLD,19.269716365775633
TBMC,1.865432757705277
TBNK,9.806848334336502
TBRG,-14.504485177301675
TCBI,6.906191898889786
TCBK,11.302192126137097
TCBS,-1.9161504525139088
TCBX,8.536654315884768
TCMD,3.7898658621557684
TCPC,4.966013980844203
TCRT,-1443.7733678458442
TCRX,-70.29689814326302
TDUP,-35.234226855136036
TECH,2.9581936799917505
TELA,-44.37132139932679
TELO,-10.535983518622928
TEM,-2.2767152045329784
TENB,-1.2963119817377353
TENX,-38.01541925634377
TER,2.904960138589106
TERN,-24.23898883669362
TFIN,2.9724606392857336
TFSL,2.4674256135949966
TGL,-137.03178430397742
TGTX,0.2665532622507203
