KTCC: Equity Bond = 16.306364599286233%
KTOS: Equity Bond = 0.22130700808715617%
KTTA: Equity Bond = -577.6059846733032%
KURA: Equity Bond = -23.790924919727782%
KVAC: Equity Bond = 0.676745856312212%
KVHI: Equity Bond = -12.735608654712886%
KYMR: Equity Bond = -5.895420143130581%
KYTX: Equity Bond = -45.105817773273294%
KZR: Equity Bond = -224.46984198424872%
LAB: Equity Bond = -13.560158513242976%
LAKE: Equity Bond = 2.546328992258955%
LAMR: Equity Bond = 4.60888126975717%
LANC: Equity Bond = 3.122150508213623%
LAND: Equity Bond = 3.7478416330566455%
LANDM: Equity Bond = 233.49477609423636%
LARK: Equity Bond = 10.278654244122256%
LASE: Equity Bond = -5.083717059119204%
LASR: Equity Bond = -8.027548782595913%
LAUR: Equity Bond = 8.897234190402655%
LAZR: Equity Bond = -399.88897219133923%
LBRDA: Equity Bond = 64.52900295278322%
LBRDK: Equity Bond = 9.522435664293365%
LCID: Equity Bond = -33.52880199466678%
LCNB: Equity Bond = 7.027891056082939%
LCUT: Equity Bond = 8.179393759107725%
LDTC: Equity Bond = -118.10362839294415%
Error for LDWY: can only convert an array of size 1 to a Python scalar
LE: Equity Bond = -3.9352729395287285%
LECO: Equity Bond = 6.3249021718672%
LEE: Equity Bond = -3.743408240082042%
LEGH: Equity Bond = 11.206117822993738%
LEGN: Equity Bond = -7.599043292958695%
LESL: Equity Bond = 9.724360782281034%
LFCR: Equity Bond = -30.185369939538038%
LFMD: Equity Bond = -7.227202765095231%
LFST: Equity Bond = -6.715033186565606%
LFUS: Equity Bond = 5.7161660297436%
LFVN: Equity Bond = 1.4760810859952662%
LGIH: Equity Bond = 13.075021217300689%
LGMK: Equity Bond = -474.62704758050194%
LGND: Equity Bond = 2.9357563214599565%
LGTY: Equity Bond = 2.5683977312258364%
LGVN: Equity Bond = -109.09072753779483%
LIDR: Equity Bond = -532.6285549521936%
LIEN: Equity Bond = 2.742086719405707%
LIF: Equity Bond = -0.8254093224600363%
LILA: Equity Bond = -27.09744658676394%
LILAK: Equity Bond = -6.653870761356366%
LIN: Equity Bond = 3.6934333360513403%
LINC: Equity Bond = 7.014525403418959%
LIND: Equity Bond = -5.683448614549212%
LINE: Equity Bond = -3.9867529155384442%
LINK: Equity Bond = -0.32644687361912234%
LIPO: Equity Bond = -139.95372493039832%
LITE: Equity Bond = -1.7679261932250099%
LIVE: Equity Bond = 5.00786496288814%
LIXT: Equity Bond = -82.54070960202104%
LKFN: Equity Bond = 6.535442761702245%
LKQ: Equity Bond = 12.853709095438592%
LLYVA: Equity Bond = -9.747154522927277%
LLYVK: Equity Bond = -3.8261791893991446%
LMAT: Equity Bond = 1.8397704466098568%
LMB: Equity Bond = 2.773628037056938%
LMFA: Equity Bond = -200.28225467316045%
LMNR: Equity Bond = 3.284589232795016%
LNKB: Equity Bond = -5.7772600726957135%
LNSR: Equity Bond = -11.627547886531689%
LNT: Equity Bond = 4.648678519477127%
LNTH: Equity Bond = 6.601038348377634%
LNW: Equity Bond = 2.7202050697026263%
LNZA: Equity Bond = -72.57509854306137%
LOAN: Equity Bond = 8.611465885121902%
LOCO: Equity Bond = 9.667726038187046%
LOGC: Equity Bond = -151.78826867586073%
LOGI: Equity Bond = 3.2210635745924%
LOPE: Equity Bond = 5.032772400241814%
LOVE: Equity Bond = 9.713959442926294%
Error for LPAA: 'Pretax Income'
Error for LPAAW: 'Pretax Income'
Error for LPBB: 'Pretax Income'
Error for LPBBU: 'Pretax Income'
Error for LPBBW: 'Pretax Income'
LPCN: Equity Bond = -70.12614871891168%
LPLA: Equity Bond = 5.314084159444072%
LPRO: Equity Bond = 3.9508667592159057%
LPSN: Equity Bond = -78.4955647298959%
LPTH: Equity Bond = -3.0039444508873085%
LPTX: Equity Bond = -405.9417081608443%
LQDA: Equity Bond = -6.472563537636914%
LQDT: Equity Bond = 2.8148718094368808%
LRCX: Equity Bond = 4.963448508600502%
LRFC: Equity Bond = -3.727775849348833%
LRHC: Equity Bond = -89.18193951744772%
LRMR: Equity Bond = -16.312057082001715%
LSBK: Equity Bond = 7.157429597504381%
LSCC: Equity Bond = 2.8552524663207066%
LSEA: Equity Bond = 15.540675069899896%
LSH: Equity Bond = 6.691860696517414%
LSTA: Equity Bond = -106.97709508199928%
LSTR: Equity Bond = 6.05402166765408%
LTBR: Equity Bond = -5.393527218481456%
LTRN: Equity Bond = -31.692002245468338%
LTRX: Equity Bond = -5.690304434605213%
LTRY: Equity Bond = -686.5175288886608%
LUCD: Equity Bond = -97.52660449884193%
LUCY: Equity Bond = -55.00800755516958%
500 Server Error: Internal Server Error for url: https://query2.finance.yahoo.com/v10/finance/quoteSummary/LUCYW?modules=financialData%2CquoteType%2CdefaultKeyStatistics%2CassetProfile%2CsummaryDetail&corsDomain=finance.yahoo.com&formatted=false&symbol=LUCYW&crumb=weFzfL.iK5N
LUNG: Equity Bond = -26.13597569180807%
LUNR: Equity Bond = 0.7494926033601036%
LVLU: Equity Bond = -58.80827452855763%
LVO: Equity Bond = -8.083482215364626%
LWAY: Equity Bond = 4.898342116112627%
LWLG: Equity Bond = -9.995190077458567%
LXEO: Equity Bond = -36.16622442108044%
LXRX: Equity Bond = -67.35861739614995%
LYEL: Equity Bond = -137.3975605384075%
LYFT: Equity Bond = -5.911873812114375%
LYRA: Equity Bond = -524.7751387009997%
LYTS: Equity Bond = 5.321041857568782%
LZ: Equity Bond = 2.0568142594712397%
Error for MACI: 'Pretax Income'
Error for MACIU: 'Pretax Income'
Error for MACIW: 'Pretax Income'
MAMA: Equity Bond = 0.812911457568062%
MAMO: Equity Bond = 9.84192593328073%
MANH: Equity Bond = 1.751215330703158%
MAPS: Equity Bond = -12.119016838131296%
MAR: Equity Bond = 4.185002458723644%
MARA: Equity Bond = 4.5568488072713365%
MARPS: Equity Bond = 17.107176616915424%
MASI: Equity Bond = 0.9558965100320844%
MASS: Equity Bond = -45.90928806218563%
MAT: Equity Bond = 7.770521914355445%
MATW: Equity Bond = 4.732781532268597%
MAYS: Equity Bond = -0.1732881779626219%
Error for MBAV: 'Pretax Income'
Error for MBAVU: 'Pretax Income'
Error for MBAVW: 'Pretax Income'
MBCN: Equity Bond = 9.998791564984364%
MBIN: Equity Bond = 18.613287697844296%
MBIO: Equity Bond = -995.8853772638145%
Error for MBNKP: 'Pretax Income'
MBRX: Equity Bond = -633.786324385688%
MBUU: Equity Bond = 19.983432920456078%
MBWM: Equity Bond = 13.320395864748544%
MBX: Equity Bond = -9.289156160936189%
MCBS: Equity Bond = 9.3229055031635%
MCFT: Equity Bond = 39.24314144946658%
MCHP: Equity Bond = 10.368034855600259%
MCHX: Equity Bond = -12.331091928742568%
MCRB: Equity Bond = -80.18215537882851%
MCRI: Equity Bond = 6.957093762894445%
MCVT: Equity Bond = -8.429193386350164%
MCW: Equity Bond = 4.011980735207682%
MDAI: Equity Bond = -55.181475121052145%
MDB: Equity Bond = -1.5469738946664722%
MDBH: Equity Bond = -25.21622450695451%
MDGL: Equity Bond = -5.263409323502214%
MDIA: Equity Bond = -15.212050042909722%
MDLZ: Equity Bond = 7.659433569905111%
MDRR: Equity Bond = -27.639073366782906%
MDXG: Equity Bond = 2.4410343540622916%
ME: Equity Bond = -559.7638548087623%
MEDP: Equity Bond = 3.1452103106851417%
MEIP: Equity Bond = -173.13146676317393%
MESA: Equity Bond = -247.5495360336041%
META: Equity Bond = 3.1052117139411735%
METC: Equity Bond = 25.28791603028887%
METCB: Equity Bond = 134.67807670137987%
Error for METCL: 'Pretax Income'
Error for METCZ: 'Pretax Income'
MFIC: Equity Bond = 9.045457074714902%
Error for MFICL: 'Pretax Income'
MFIN: Equity Bond = 41.62630926731812%
MGEE: Equity Bond = 4.532039800013332%
MGNI: Equity Bond = -6.495456021441558%
MGNX: Equity Bond = -5.063851885071694%
MGPI: Equity Bond = 18.693415823821276%
MGRC: Equity Bond = 4.990791608482949%
MGRM: Equity Bond = -14.306840612341848%
MGRX: Equity Bond = -118.98512291910939%
MGTX: Equity Bond = -17.539229359571593%
MGX: Equity Bond = -64.11736650511031%
MGYR: Equity Bond = 11.544077909742606%
MIDD: Equity Bond = 5.684813069071703%
MIND: Equity Bond = -7.185108388918553%
MIRM: Equity Bond = -6.9633856356859365%
MITK: Equity Bond = 2.248037105564379%
MKSI: Equity Bond = -25.779101430412123%
MKTW: Equity Bond = 241.55846227201988%
MKTX: Equity Bond = 4.044137605509636%
MKZR: Equity Bond = -11.760604654838701%
MLAB: Equity Bond = -0.05347592990368839%
Error for MLACU: 'Pretax Income'
MLGO: Equity Bond = -260.55331348435504%
MLKN: Equity Bond = 3.5876262853177203%
MLTX: Equity Bond = -1.597853092684967%
MLYS: Equity Bond = -14.548267050748365%
MMLP: Equity Bond = 0.9777597230687352%
MMSI: Equity Bond = 1.7929560419155357%
MNKD: Equity Bond = -0.6755492700930136%
MNMD: Equity Bond = -17.713236243159653%
MNOV: Equity Bond = -9.00525748771188%
MNPR: Equity Bond = -3.1615112079683776%
MNRO: Equity Bond = 10.278869965773433%
MNSB: Equity Bond = 26.418676148355075%
MNST: Equity Bond = 4.47774744721797%
MNTK: Equity Bond = 3.0868409747465946%
MNTS: Equity Bond = -444.30890830851473%
MOBX: Equity Bond = -97.66697561372611%
MODD: Equity Bond = -26.870079708309085%
MODV: Equity Bond = -381.1636399065602%
MOFG: Equity Bond = 3.8455183443752814%
MORN: Equity Bond = 1.2946462299293833%
MOVE: Equity Bond = -88.11011843044582%
MPAA: Equity Bond = -2.481941104343886%
MPB: Equity Bond = 7.8673775670390995%
MPWR: Equity Bond = 1.6492007058815463%
MQ: Equity Bond = -13.092542079200275%
MRAM: Equity Bond = 7.152153234645597%
MRBK: Equity Bond = 9.071551341248675%
MRCC: Equity Bond = 0.6331468094667164%
MRCY: Equity Bond = -1.9386025266470237%
MRIN: Equity Bond = -342.4387295456406%
MRKR: Equity Bond = -73.26604879342224%
MRNA: Equity Bond = -28.02682350259975%
MRNS: Equity Bond = -473.3369022928481%
MRSN: Equity Bond = -245.7851356967178%
MRTN: Equity Bond = 7.619657319467381%
MRVI: Equity Bond = 88.15866253021079%
MRVL: Equity Bond = 0.08660390771788831%
MSAI: Equity Bond = -54.50636970924385%
MSBI: Equity Bond = 26.663162571614972%
MSEX: Equity Bond = 3.600865614257805%
MSFT: Equity Bond = 2.9236561219273405%
MSGM: Equity Bond = -314.62304108335593%
MSS: Equity Bond = 10.387373564386184%
MSSA: Equity Bond = 2.8013810062769986%
Error for MSSAR: 'Pretax Income'
MSTR: Equity Bond = -0.15416983330761447%
MTCH: Equity Bond = 8.73904895140447%
MTEX: Equity Bond = -4.9712265845219425%
MTRX: Equity Bond = -14.0791122236613%
MTSI: Equity Bond = 1.1705479617660406%
MTTR: Equity Bond = -11.755114959632012%
MTVA: Equity Bond = -83.17848594264244%
MU: Equity Bond = -5.64748635920609%
MULN: Equity Bond = -6287.331674961942%
MVBF: Equity Bond = 10.899375154803652%
MVIS: Equity Bond = -26.83528327325812%
MXCT: Equity Bond = -8.264773503296986%
MXL: Equity Bond = -4.2309532866474795%
MYFW: Equity Bond = 3.6338930887347085%
MYGN: Equity Bond = -22.554460299188236%
MYPS: Equity Bond = -1.4111753326551852%
MYRG: Equity Bond = 5.481954663338554%
NAII: Equity Bond = 13.557918363208463%
NAOV: Equity Bond = -114.69727198581839%
NARI: Equity Bond = 0.09106050425517286%
NATH: Equity Bond = 7.9870705240376925%
NATR: Equity Bond = 7.8891930848024305%
NAUT: Equity Bond = -29.65566731329295%
NAVI: Equity Bond = 22.397507324879363%
NB: Equity Bond = -38.49134622374512%
NBBK: Equity Bond = 1.472862598032303%
NBIX: Equity Bond = 2.185274608970574%
NBN: Equity Bond = 7.97086548258754%
NBTB: Equity Bond = 6.9749967291024655%
NCMI: Equity Bond = 108.42309839607698%
NCNO: Equity Bond = -2.5703810490728967%
NCPL: Equity Bond = 101.90083779744683%
NCSM: Equity Bond = -4.607446273506896%
NDAQ: Equity Bond = 2.9755219249086555%
NDLS: Equity Bond = -13.124517174749585%
NDRA: Equity Bond = -376.25263957481604%
NDSN: Equity Bond = 4.975451389880916%
NECB: Equity Bond = 20.884880728333645%
Error for NEHC: 'Pretax Income'
Error for NEHCW: 'Pretax Income'
NEO: Equity Bond = -5.44983374630991%
NEOG: Equity Bond = -0.9287226398866462%
NEOV: Equity Bond = -2.3002224525533426%
NEPH: Equity Bond = -9.427620443076755%
NERV: Equity Bond = -190.26688321220342%
NESR: Equity Bond = 3.3805020939268986%
Error for NETD: 'Pretax Income'
Error for NETDU: 'Pretax Income'
Error for NETDW: 'Pretax Income'
Error for NEWTG: 'Pretax Income'
Error for NEWTH: 'Pretax Income'
Error for NEWTI: 'Pretax Income'
Error for NEWTZ: 'Pretax Income'
NEXT: Equity Bond = -9.924341232781977%
NFBK: Equity Bond = 10.463361387836967%
NFE: Equity Bond = 16.715258455786454%
NFLX: Equity Bond = 1.4818933180781737%
NHTC: Equity Bond = 1.2163326470278413%
NIXX: Equity Bond = -20.708019572012827%
NKGN: Equity Bond = -493.29694924142285%
NKLA: Equity Bond = -1394.4715751871677%
NKSH: Equity Bond = 10.319148024085557%
NKTR: Equity Bond = -185.14815486911294%
NKTX: Equity Bond = -76.73068872827808%
NMFC: Equity Bond = 10.924536835284071%
Error for NMFCZ: 'Pretax Income'
NMIH: Equity Bond = 13.63140175451479%
NMRA: Equity Bond = -78.4207315513122%
NMRK: Equity Bond = 5.042809370642389%
NMTC: Equity Bond = -35.585733913147635%
NN: Equity Bond = -4.581223240223785%
NNBR: Equity Bond = -35.464491504139474%
NNE: Equity Bond = -0.44613070078575284%
NODK: Equity Bond = -1.375447534265244%
Error for NOEMR: 'Pretax Income'
NOEMU: Equity Bond = -0.2163740836977417%
NOTV: Equity Bond = -83.17693277813312%
NOVT: Equity Bond = 1.5856832609512417%
NPCE: Equity Bond = -8.112592803688564%
NRC: Equity Bond = 10.582049363711185%
NRDS: Equity Bond = 1.0708774920432613%
NRIM: Equity Bond = 6.635709439021575%
NRIX: Equity Bond = -10.009910192160541%
NRXP: Equity Bond = -63.65637129547367%
NSIT: Equity Bond = 6.93873115030014%
NSSC: Equity Bond = 3.161039688222853%
NSTS: Equity Bond = -4.6474582409851335%
NSYS: Equity Bond = 19.827695656116802%
NTAP: Equity Bond = 4.379659030742376%
NTCT: Equity Bond = 3.9797829813970647%
NTGR: Equity Bond = -2.418697889643117%
NTIC: Equity Bond = 5.025310911471972%
NTLA: Equity Bond = -49.52371942572197%
NTNX: Equity Bond = -1.267733083037807%
NTRA: Equity Bond = -1.8641653332004986%
NTRB: Equity Bond = -5.484933307913402%
NTRP: Equity Bond = -44.69978425265889%
NTRS: Equity Bond = 6.744823552828071%
NTWK: Equity Bond = -10.66285307490138%
Error for NTWO: 'Pretax Income'
Error for NTWOU: 'Pretax Income'
Error for NTWOW: 'Pretax Income'
NURO: Equity Bond = -73.99337755969208%
NUTX: Equity Bond = -18.197649866098054%
NUVL: Equity Bond = -2.267015722919436%
NUWE: Equity Bond = -381.6908054310855%
NVAX: Equity Bond = -40.213810249292024%
NVCT: Equity Bond = -16.942857055870324%
NVDA: Equity Bond = 0.14634214066537224%
NVEC: Equity Bond = 8.065910918092232%
NVEE: Equity Bond = 4.057528307976206%
NVFY: Equity Bond = -162.91861752447298%
NVNO: Equity Bond = -41.00956494564611%
NVTS: Equity Bond = -27.03816296738245%
NWBI: Equity Bond = 10.76077296717408%
NWE: Equity Bond = 6.114749748531636%
NWFL: Equity Bond = 8.797862820134865%
NWL: Equity Bond = -13.61093286275768%
NWPX: Equity Bond = 6.098958599746596%
NWS: Equity Bond = 5.455478115870289%
NWSA: Equity Bond = 3.1086442964618706%
NXGL: Equity Bond = -12.85781078227054%
NXL: Equity Bond = -11.419445617412096%
NXPL: Equity Bond = -85.00640150715041%
NXST: Equity Bond = 8.491330242874659%
NXT: Equity Bond = 2.420899084318471%
NXTC: Equity Bond = -289.9121353335898%
NXU: Equity Bond = -469.42193155527735%
NYMT: Equity Bond = -14.325140201199915%
Error for NYMTG: 'Pretax Income'
Error for NYMTI: 'Pretax Income'
NYMTN: Equity Bond = -2.4267846424539568%
OABI: Equity Bond = -16.620889904390438%
Error for OACC: 'Pretax Income'
Error for OACCU: 'Pretax Income'
Error for OACCW: 'Pretax Income'
OB: Equity Bond = 5.65025423103854%
OBIO: Equity Bond = -23.272863119537405%
OBLG: Equity Bond = -90.82274042162472%
OBT: Equity Bond = 12.629359398258702%
OCC: Equity Bond = 5.155471890550303%
OCCI: Equity Bond = -1.2847794889114603%
OCEA: Equity Bond = -1798.7844619632267%
OCFC: Equity Bond = 13.477618639193095%
OCGN: Equity Bond = -30.09889865049117%
OCSL: Equity Bond = 9.076373537681306%
OCTO: Equity Bond = -1673.7184039549372%
OCUL: Equity Bond = -6.80175202294599%
OCX: Equity Bond = -69.3131895344697%
ODFL: Equity Bond = 4.239490620381458%
ODP: Equity Bond = 31.29360548781189%
OESX: Equity Bond = -61.404588606432206%
OFLX: Equity Bond = 7.096925150576487%
OFS: Equity Bond = -0.4268931561618405%
Error for OFSSH: 'Pretax Income'
OKTA: Equity Bond = -5.250899428993946%
OKUR: Equity Bond = -47.3810462477307%
OLB: Equity Bond = -786.4158919004763%
OLED: Equity Bond = 3.6128777043842826%
OLLI: Equity Bond = 2.0299965920217127%
OLMA: Equity Bond = -21.84336811365292%
OLPX: Equity Bond = 7.6642304470849725%
OM: Equity Bond = -404.211577076257%
OMCC: Equity Bond = -79.6537732875608%
OMCL: Equity Bond = -0.9998630304998362%
OMEX: Equity Bond = -26.092826538780294%
OMGA: Equity Bond = -367.29320966486364%
OMIC: Equity Bond = -188.19011858898963%
ON: Equity Bond = 11.849224399042829%
ONB: Equity Bond = 10.005446763527544%
ONCO: Equity Bond = -422.4675296760222%
ONDS: Equity Bond = -29.22690456753177%
ONEW: Equity Bond = -15.801140959576912%
ONFO: Equity Bond = -129.1559873038127%
ONVO: Equity Bond = -323.93381166314373%
OPAL: Equity Bond = 146.01421449941475%
OPBK: Equity Bond = 16.411523607266904%
OPCH: Equity Bond = 6.869815072805274%
OPEN: Equity Bond = -29.028731862777136%
OPI: Equity Bond = -71.42764586349777%
Error for OPINL: 'Pretax Income'
OPK: Equity Bond = -18.26387237415775%
OPOF: Equity Bond = 7.248090279346549%
OPRT: Equity Bond = -152.60991086675844%
OPRX: Equity Bond = -23.84023602752534%
OPTN: Equity Bond = -58.71523817713998%
OPTX: Equity Bond = 1.688114178331157%
OPXS: Equity Bond = 6.204059290105421%
ORGN: Equity Bond = 16.303295421405657%
ORGO: Equity Bond = 2.423927693061339%
ORIC: Equity Bond = -14.058818852306871%
Error for ORKA: 'Pretax Income'
ORLY: Equity Bond = 3.9548118874281064%
ORRF: Equity Bond = 6.704635731615663%
OS: Equity Bond = -24.017925412366377%
OSBC: Equity Bond = 14.857533714132277%
OSIS: Equity Bond = 3.517790042228561%
OSPN: Equity Bond = -3.9157491243405484%
OSS: Equity Bond = -7.789035539988676%
OSUR: Equity Bond = 19.288678334398178%
OTLK: Equity Bond = -99.69015021757195%
OTRK: Equity Bond = -417.51278241477905%
OTTR: Equity Bond = 11.408806589659944%
OUST: Equity Bond = -75.55982174178669%
OVBC: Equity Bond = 14.02637675006691%
OVID: Equity Bond = -111.52453036104856%
OVLY: Equity Bond = 18.920758818529894%
OXLC: Equity Bond = -8.397111924391536%
Error for OXLCI: 'Pretax Income'
Error for OXLCL: 'Pretax Income'
OXLCO: Equity Bond = -20.45860519546234%
Error for OXLCZ: 'Pretax Income'
OXSQ: Equity Bond = 9.300473354370563%
Error for OXSQG: 'Pretax Income'
Error for OXSQZ: 'Pretax Income'
OZK: Equity Bond = 15.39557137675786%
PAA: Equity Bond = 11.590362780220907%
PACB: Equity Bond = -74.04213762951267%
PAGP: Equity Bond = 38.53634602750655%
PAHC: Equity Bond = 12.260417906403955%
Error for PAL: 'Pretax Income'
PALI: Equity Bond = -340.75761055111894%
PAMT: Equity Bond = 8.530666625673458%
PANL: Equity Bond = 8.681887843131557%
PANW: Equity Bond = 0.4721259837215497%
PARA: Equity Bond = -18.646084313179824%
PARAA: Equity Bond = -136.27356614098383%
PASG: Equity Bond = -288.11909009714896%
PATK: Equity Bond = 5.946171676666841%
PAVM: Equity Bond = -1085.0103404717356%
PAYO: Equity Bond = 3.479889433673621%
PAYS: Equity Bond = 1.7379346917413798%
PAYX: Equity Bond = 3.827512339851675%
PBBK: Equity Bond = 6.904818257281038%
PBFS: Equity Bond = 9.465337169021192%
PBHC: Equity Bond = 14.877768225682717%
PBPB: Equity Bond = 1.7700510763711708%
PBYI: Equity Bond = 16.55584132161439%
PCAR: Equity Bond = 9.992001785426838%
PCB: Equity Bond = 15.546964152661612%
PCH: Equity Bond = 1.7674167013666957%
PCRX: Equity Bond = 5.1894937751895585%
PCSA: Equity Bond = -344.2308593361676%
Error for PCSC: 'Pretax Income'
PCT: Equity Bond = -6.505985487336069%
PCTY: Equity Bond = 1.3786498137568866%
PCVX: Equity Bond = -3.805566161917488%
PCYO: Equity Bond = 2.219406406839688%
PDCO: Equity Bond = 9.88029514532172%
PDEX: Equity Bond = 8.19009128911342%
PDFS: Equity Bond = 0.46270228706812794%
PDLB: Equity Bond = 1.9402264013823032%
PDSB: Equity Bond = -74.55929273187135%
PDYN: Equity Bond = -49.78579951145773%
PEBK: Equity Bond = 13.466871342382062%
PEBO: Equity Bond = 12.696781211371649%
PECO: Equity Bond = 1.4365136528724978%
PEGA: Equity Bond = 1.031180946038492%
PENG: Equity Bond = -3.701747700456116%
PENN: Equity Bond = -16.27049509201623%
PEP: Equity Bond = 5.537691572927447%
PEPG: Equity Bond = -192.79352798068453%
PESI: Equity Bond = 0.5165305806543995%
PET: Equity Bond = -102.51798297094076%
PETS: Equity Bond = 7.490693831628441%
PEV: Equity Bond = -221.77225420801912%
PFBC: Equity Bond = 17.862119239664658%
PFC: Equity Bond = 13.610240941890114%
PFG: Equity Bond = 3.98921287895758%
PFIS: Equity Bond = 6.381161173975329%
PFX: Equity Bond = 27.361696280500443%
Error for PFXNZ: 'Pretax Income'
PGC: Equity Bond = 12.121979839558973%
PGEN: Equity Bond = -25.309820230000785%
PGNY: Equity Bond = 3.517634074824542%
PGY: Equity Bond = -31.426524353956154%
PHAT: Equity Bond = -52.36635139088393%
PHIO: Equity Bond = -111.0954445941999%
PHLT: Equity Bond = -4.32678429559313%
PI: Equity Bond = -1.2693802324816086%
PIII: Equity Bond = -611.1225235242072%
PINC: Equity Bond = 11.612514384768899%
PKBK: Equity Bond = 16.08995923959527%
PKOH: Equity Bond = 12.122397469507074%
PLAB: Equity Bond = 19.036025823785803%
PLAY: Equity Bond = 16.288841361502733%
PLBC: Equity Bond = 14.971340704019005%
PLBY: Equity Bond = -114.83713505655754%
PLCE: Equity Bond = -12.598301550614352%
PLL: Equity Bond = -10.804769760431444%
PLMJ: Equity Bond = 30.07583166864889%
Error for PLMKU: 'Pretax Income'
PLMR: Equity Bond = 3.6588414667213556%
PLPC: Equity Bond = 11.694465439997188%
PLRX: Equity Bond = -23.71391212807333%
PLSE: Equity Bond = -3.365155182010557%
PLTR: Equity Bond = 0.1298363055482598%
PLUG: Equity Bond = -81.19987957719836%
PLUS: Equity Bond = 7.653163948213436%
PLXS: Equity Bond = 4.292825851288978%
PMCB: Equity Bond = -39.201925613335376%
PMTS: Equity Bond = 10.90259086173889%
PMVP: Equity Bond = -92.54141777993357%
PNBK: Equity Bond = -97.03599730593756%
PNFP: Equity Bond = 7.586796945510662%
PNRG: Equity Bond = 9.497365620269113%
PNTG: Equity Bond = 2.141839075598354%
POAI: Equity Bond = -150.89359453668945%
POCI: Equity Bond = -0.44055328208443517%
PODC: Equity Bond = -12.010237404313084%
PODD: Equity Bond = 1.0969471953419727%
POLA: Equity Bond = -93.12009192551531%
Error for POLE: 'Pretax Income'
Error for POLEU: 'Pretax Income'
Error for POLEW: 'Pretax Income'
POOL: Equity Bond = 5.357757699889587%
POWI: Equity Bond = 1.3372596740064275%
POWL: Equity Bond = 2.4248583692803196%
POWW: Equity Bond = -1.8601249369961954%
PPBI: Equity Bond = 1.3990080707235173%
PPC: Equity Bond = 3.2215471438934045%
PPIH: Equity Bond = 8.035964734003134%
PPSI: Equity Bond = -4.696174461149239%
PRAA: Equity Bond = -9.643606904211492%
PRAX: Equity Bond = -8.241158267415766%
PRCH: Equity Bond = -29.92952212805815%
PRCT: Equity Bond = -2.7469512500587294%
PRDO: Equity Bond = 10.200580512164%
PRGS: Equity Bond = 3.241039436847188%
PRLD: Equity Bond = -260.18447017430066%
PRME: Equity Bond = -57.08438699780323%
PROK: Equity Bond = -65.26379578765659%
PROP: Equity Bond = -39.24265584546246%
PROV: Equity Bond = 11.696537476441348%
PRPH: Equity Bond = -282.514038903224%
PRPL: Equity Bond = -107.87633795758187%
PRPO: Equity Bond = -59.37614269021403%
PRSO: Equity Bond = -509.7376740301175%
PRTA: Equity Bond = -22.190605219000254%
PRTC: Equity Bond = -7.732972034349106%
PRTH: Equity Bond = 0.9096923453304177%
PRTS: Equity Bond = -12.87783977250829%
PRVA: Equity Bond = 1.056068346446458%
PSEC: Equity Bond = -5.444567604880066%
PSIX: Equity Bond = 2.8143948066137945%
PSMT: Equity Bond = 6.126941036426605%
PSNL: Equity Bond = -26.129016391863246%
PSTV: Equity Bond = -181.89061897859548%
PTC: Equity Bond = 1.4552274499071756%
PTCT: Equity Bond = -18.04784096858611%
PTEN: Equity Bond = 9.994099034887864%
PTGX: Equity Bond = -3.561270909357931%
PTIX: Equity Bond = -181.62520684764394%
PTLO: Equity Bond = 3.2628717196902968%
PTMN: Equity Bond = 7.033822679911082%
PTON: Equity Bond = -47.302340079184994%
PTPI: Equity Bond = -271.7382786896651%
PTVE: Equity Bond = -7.103161609024079%
PUBM: Equity Bond = 1.7659181386549736%
PULM: Equity Bond = -51.55135969859923%
PVBC: Equity Bond = 7.016091477260209%
PWOD: Equity Bond = 8.893038658519542%
PWP: Equity Bond = -7.653913660366841%
PWUP: Equity Bond = 5.475115464143351%
PXLW: Equity Bond = -54.164400669036326%
PYCR: Equity Bond = -2.6236686128285043%
PYPL: Equity Bond = 6.029818689404677%
PYXS: Equity Bond = -82.72556000069507%
PZZA: Equity Bond = 7.976143737451342%
QCOM: Equity Bond = 3.955222283334824%
QCRH: Equity Bond = 9.850664793064311%
QDEL: Equity Bond = -1.0173304084025696%
Error for QETA: 'Pretax Income'
Error for QETAR: 'Pretax Income'
Error for QETAU: 'Pretax Income'
QIPT: Equity Bond = -2.0535886194820887%
QLGN: Equity Bond = -484.1808669108171%
QLYS: Equity Bond = 3.4448896944540035%
QMCO: Equity Bond = -13.17809312880122%
QNCX: Equity Bond = -44.85916421221046%
QNST: Equity Bond = -1.6013544511120736%
QQQX: Equity Bond = 24.796478243887968%
QRHC: Equity Bond = -5.999338247041804%
QRTEA: Equity Bond = 46.85769732668515%
QRTEB: Equity Bond = 358.86434962383186%
QRVO: Equity Bond = 1.634096644658456%
QSI: Equity Bond = -38.096296766817%
QTI: Equity Bond = -33.63111583396198%
QTRX: Equity Bond = -6.313296580938571%
QUBT: Equity Bond = -1.9797769977783006%
QUIK: Equity Bond = -0.22539306802323933%
RAIL: Equity Bond = -9.890426185664543%
RAND: Equity Bond = 10.254574172488857%
Error for RANG: 'Pretax Income'
Error for RANGR: 'Pretax Income'
Error for RANGU: 'Pretax Income'
RANI: Equity Bond = -149.8400570020422%
RAPP: Equity Bond = -5.727556652594274%
RAPT: Equity Bond = -77.61284323173186%
RARE: Equity Bond = -15.175218628569512%
RAVE: Equity Bond = 6.089299147158251%
RBB: Equity Bond = 18.375598888328422%
